oidx;ORDEN;PARTNUMBER;CANTIDAD;N_OPERACIONES;FECHA_PROVEEDOR;deadline_work_min;work_min;slack_min;cr;n_alternativas;n_grupos_recurso;duracion_media_operacion_min;duracion_max_operacion_min;operacion_min;operacion_max;log_cantidad;log_work_min;log_deadline_work_min;slack_relativo;log_cr;ga_rank_target;nn_priority_score;escenario_objetivo_ga;modelo_prioridad
1136;ORDEN_7467;PARTNUMBER_2705;38.0;6;2026-07-02;46080.0;3055.378413928687;43024.62158607131;15.081601607818229;8;6;509.2297356547812;2091.8490021639814;900020;1300020;3.6635616461296463;8.024985969167883;10.73815599652319;14.081601607818229;2.777675861267081;0.771809196390202;0.84698284;inicial;TorchGCN_prioridad_desde_GA
1137;ORDEN_7469;PARTNUMBER_4327;38.0;3;2026-06-30;43200.0;2337.6503987586943;40862.34960124131;18.48009438149496;3;2;779.2167995862314;1214.1085478063742;900020;900040;3.6635616461296463;7.757329289298724;10.673618922112436;17.48009438149496;2.9693931432485945;0.6850021486892995;0.60936546;inicial;TorchGCN_prioridad_desde_GA
1138;ORDEN_7482;PARTNUMBER_1259;8.0;6;2026-07-18;63360.0;792.3076923076923;62567.692307692305;79.96893203883495;9;7;132.05128205128207;452.3076923076923;800020;1200020;2.1972245773362196;6.676211156854532;11.056603809192042;20.0;4.394065526020265;0.289213579716373;0.33090866;inicial;TorchGCN_prioridad_desde_GA
1139;ORDEN_7487;PARTNUMBER_4337;24.0;3;2026-07-14;57600.0;493.36470588235295;57106.635294117645;116.74933231590995;3;2;164.45490196078433;200.0;800020;800040;3.2188758248682006;6.20327351581684;10.961295207644392;20.0;4.768558062527244;0.1796304254404813;0.17824215;inicial;TorchGCN_prioridad_desde_GA
1140;ORDEN_7488;PARTNUMBER_3410;30.0;5;2026-06-30;43200.0;450.8971535191706;42749.102846480826;95.8089880648654;5;5;90.17943070383413;286.1912711662294;800020;1200020;3.4339872044851463;6.113454617479871;10.673618922112436;20.0;4.572739841881826;0.1602922217447357;0.21573213;inicial;TorchGCN_prioridad_desde_GA
1141;ORDEN_7496;PARTNUMBER_3725;54.0;6;2026-06-05;18720.0;4372.496847963132;14347.503152036868;4.281306688355981;8;6;728.749474660522;3013.6733185513667;900020;1300020;4.007333185232471;8.383318162146978;9.837401167408268;3.281306688355981;1.664173545955629;0.858186506231199;0.8649223;inicial;TorchGCN_prioridad_desde_GA
1142;ORDEN_7498;PARTNUMBER_109;120.0;6;2026-08-01;77760.0;2239.6658363562838;75520.33416364371;34.719465170977415;6;4;373.277639392714;1069.9588477366256;800010;1200020;4.795790545596741;7.714528349052881;11.261395299133936;20.0;3.575695783079223;0.6729694886119467;0.5254042;inicial;TorchGCN_prioridad_desde_GA
1143;ORDEN_7504;PARTNUMBER_369;24.0;7;2026-06-23;36000.0;1487.4027149321269;34512.59728506787;24.203263607490964;10;7;212.48610213316093;954.4615384615387;900020;2700020;3.2188758248682006;7.3054588205316255;10.491301994830229;20.0;3.2269734943656787;0.48990116029222175;0.49554014;inicial;TorchGCN_prioridad_desde_GA
1144;ORDEN_7508;PARTNUMBER_4068;16.0;4;2026-06-04;17280.0;4596.994355412592;12683.005644587407;3.758977859012201;4;3;1149.2485888531482;2296.470588235294;1600020;1600050;2.833213344056216;8.433375477704407;9.757362911053992;2.758977859012201;1.5600329096827212;0.8710786420283627;0.6389556;inicial;TorchGCN_prioridad_desde_GA
1145;ORDEN_7513;PARTNUMBER_2157;50.0;6;2026-07-20;63360.0;1094.7881636573104;62265.21183634269;57.8742099186897;6;4;182.46469394288508;486.223662884927;800010;1200020;3.9318256327243257;6.999229167492146;11.056603809192042;20.0;4.075403132606447;0.37730984099699183;0.59617877;inicial;TorchGCN_prioridad_desde_GA
1146;ORDEN_7534;PARTNUMBER_4213;20.0;4;2026-06-09;21600.0;1148.520214890073;20451.47978510993;18.806808726538065;4;4;287.13005372251826;466.0;950010;950040;3.044522437723423;7.047099929859893;9.980494888896912;17.806808726538065;2.986025753666686;0.3979372582724538;0.36498943;inicial;TorchGCN_prioridad_desde_GA
1147;ORDEN_7536;PARTNUMBER_4169;12.0;3;2026-05-26;7200.0;587.1365763597912;6612.863423640209;12.262904901342605;3;3;195.7121921199304;242.60000000000002;1000010;1000030;2.5649493574615367;6.376959193648228;8.881975184248867;11.262904901342605;2.584971033264283;0.21486892995272883;0.2293869;inicial;TorchGCN_prioridad_desde_GA
1148;ORDEN_7538;PARTNUMBER_149;171.0;6;2026-08-01;77760.0;2933.4784087045223;74826.52159129547;26.507779900224403;6;5;488.91306811742044;1502.8901734104047;900020;1300020;5.147494476813453;7.984285002228783;11.261395299133936;20.0;3.3144688701250264;0.7567683712935109;0.6956469;inicial;TorchGCN_prioridad_desde_GA
1149;ORDEN_7540;PARTNUMBER_4362;3.0;4;2026-08-30;106560.0;129.7326203208556;106430.26737967915;821.3816982687553;4;4;32.4331550802139;90.9090909090909;1400020;1800020;1.3862943611198906;4.873154171133743;11.576472870114568;20.0;6.712204640402637;0.024495058014611087;0.036864758;inicial;TorchGCN_prioridad_desde_GA
1150;ORDEN_7542;PARTNUMBER_456;9.0;4;2026-08-30;106560.0;288.2352941176471;106271.76470588235;369.69795918367345;4;4;72.05882352941177;200.0;1400020;1800020;2.302585092994046;5.667240523355724;11.576472870114568;20.0;5.915387604837171;0.13278899871078642;0.06896889;inicial;TorchGCN_prioridad_desde_GA
1151;ORDEN_7544;PARTNUMBER_128;6.0;4;2026-06-12;25920.0;5299.607843137255;20620.392156862745;4.890927926594642;4;4;1324.9019607843138;3966.666666666667;900010;900040;1.9459101490553132;8.575576780348506;10.162808729968926;3.8909279265946424;1.773413527970504;0.8925655350236356;0.8760967;inicial;TorchGCN_prioridad_desde_GA
1152;ORDEN_7548;PARTNUMBER_128;6.0;4;2026-07-14;57600.0;5299.607843137255;52300.39215686274;10.868728725765871;4;4;1324.9019607843138;3966.666666666667;900010;900040;1.9459101490553132;8.575576780348506;10.961295207644392;9.868728725765871;2.4739071031190005;0.8929952728835411;0.88026667;inicial;TorchGCN_prioridad_desde_GA
1153;ORDEN_7554;PARTNUMBER_4366;5.0;3;2027-01-02;236160.0;287.7563025210084;235872.243697479;820.6944485004234;3;2;95.91876750700281;150.0;800020;800040;1.791759469228055;5.665583088510383;12.372269054802624;20.0;6.711368608799464;0.13235926085088096;0.07399678;inicial;TorchGCN_prioridad_desde_GA
1154;ORDEN_7564;PARTNUMBER_1620;50.0;4;2026-05-30;12960.0;659.0824534942183;12300.917546505782;19.66370054503915;7;5;164.77061337355454;357.9059829059829;1000020;1400020;3.9318256327243257;6.492364756754121;9.469700127423375;18.66370054503915;3.028378564062477;0.2445208422862054;0.20730561;inicial;TorchGCN_prioridad_desde_GA
1155;ORDEN_7565;PARTNUMBER_128;5.0;4;2026-07-14;57600.0;4428.758169934641;53171.24183006536;13.005903187721367;4;4;1107.1895424836603;3311.1111111111113;900010;900040;1.791759469228055;8.3961002723696;10.961295207644392;12.005903187721367;2.639478897009049;0.862913622690159;0.87541544;inicial;TorchGCN_prioridad_desde_GA
1156;ORDEN_7593;PARTNUMBER_210;30.0;3;2026-07-22;66240.0;1697.3907627501637;64542.60923724984;39.02460261576772;3;2;565.7969209167212;1006.1486864169927;1100020;1100040;3.4339872044851463;7.437436471579016;11.101054885563546;20.0;3.6894943304329346;0.5509239363987968;0.59163797;inicial;TorchGCN_prioridad_desde_GA
1157;ORDEN_7594;PARTNUMBER_563;30.0;3;2026-07-23;67680.0;1681.9477124183009;65998.0522875817;40.23906302217317;3;3;560.6492374727669;1444.8888888888891;1000020;1400020;3.4339872044851463;7.428302125626366;11.122560769584661;20.0;3.7193859387687613;0.5393210141813494;0.5549059;inicial;TorchGCN_prioridad_desde_GA
1158;ORDEN_7596;PARTNUMBER_4362;11.0;4;2026-09-30;138240.0;341.06951871657753;137898.93048128343;405.31326434619;4;4;85.26737967914438;236.36363636363637;1400020;1800020;2.4849066497880004;5.8350139875069384;11.836753817808015;20.0;6.007124449141051;0.14181349376880104;0.052268773;inicial;TorchGCN_prioridad_desde_GA
1159;ORDEN_7600;PARTNUMBER_4384;10.0;6;2026-07-28;72000.0;3145.4200898236386;68854.57991017636;22.890424154452763;6;5;524.2366816372731;2071.6945996275604;900020;1300030;2.3978952727983707;8.05402060611617;11.184435286790631;20.0;3.1734777156569933;0.7842715943274603;0.79115975;inicial;TorchGCN_prioridad_desde_GA
1160;ORDEN_7601;PARTNUMBER_4385;57.0;3;2026-10-31;171360.0;857.4073842328829;170502.59261576712;199.85832073666444;3;2;285.8024614109609;336.0188642169385;1400020;1400040;4.060443010546419;6.755078793601114;12.051527721332148;20.0;5.302599787563145;0.3128491620111732;0.2162878;inicial;TorchGCN_prioridad_desde_GA
1161;ORDEN_7603;PARTNUMBER_4120;5.0;6;2026-06-02;14400.0;1224.0399556048835;13175.960044395117;11.764321854088461;6;5;204.0066592674806;1040.5105438401777;900020;1300020;1.791759469228055;7.110728739267223;9.575052927597383;10.764321854088461;2.546653923868099;0.4172754619681994;0.56781363;inicial;TorchGCN_prioridad_desde_GA
1162;ORDEN_7608;PARTNUMBER_780;214.0;6;2026-07-31;76320.0;7986.286417049089;68333.7135829509;9.556381528850805;6;5;1331.0477361748483;2523.529411764706;900020;1300020;5.3706380281276624;8.985606358678714;11.242703408761695;8.556381528850805;2.3567305613045972;0.9402664374731414;0.8296242;inicial;TorchGCN_prioridad_desde_GA
1163;ORDEN_7610;PARTNUMBER_1048;110.0;5;2026-06-10;23040.0;1598.0978521854734;21441.902147814526;14.417139706740564;5;5;319.6195704370947;668.686087479591;1000020;1400020;4.709530201312334;7.377194906824899;10.045030516645731;13.417139706740564;2.735479858500059;0.5199828104856038;0.37051746;inicial;TorchGCN_prioridad_desde_GA
1164;ORDEN_7616;PARTNUMBER_4390;20.0;4;2026-07-25;70560.0;1492.0840336134454;69067.91596638656;47.289561720677185;6;4;373.02100840336135;1107.142857142857;900020;1300020;3.044522437723423;7.308599081027881;11.164232862915847;20.0;3.877215423859115;0.4907606360120327;0.5403236;inicial;TorchGCN_prioridad_desde_GA
1165;ORDEN_7619;PARTNUMBER_522;30.0;6;2026-07-23;67680.0;2170.4774329201005;65509.5225670799;31.182079561612948;9;6;361.7462388200168;1180.5;1000020;1400020;3.4339872044851463;7.683163059528566;11.122560769584661;20.0;3.4714097622734448;0.6570691877954448;0.65853393;inicial;TorchGCN_prioridad_desde_GA
1166;ORDEN_7620;PARTNUMBER_729;20.0;1;2026-08-01;77760.0;3600.0;74160.0;21.6;1;1;3600.0;3600.0;1000020;1000020;3.044522437723423;8.188966863648876;11.261395299133936;20.0;3.1179499062782403;0.8233777395788568;0.84208226;inicial;TorchGCN_prioridad_desde_GA
1167;ORDEN_7621;PARTNUMBER_902;80.0;1;2026-07-23;67680.0;109.58904109589041;67570.4109589041;617.58;1;1;109.58904109589041;109.58904109589041;1000020;1000020;4.394449154672439;4.705820998246624;11.122560769584661;20.0;6.427426528658151;0.017189514396218308;0.09032638;inicial;TorchGCN_prioridad_desde_GA
1168;ORDEN_7624;PARTNUMBER_1201;120.0;3;2026-06-20;34560.0;4737.933046834096;29822.066953165904;7.294320045973025;3;2;1579.3110156113653;3397.6965732973126;1500020;1500040;4.795790545596741;8.463567293746683;10.450481157684562;6.294320045973025;2.115570948730179;0.8796733992264718;0.8342571;inicial;TorchGCN_prioridad_desde_GA
1169;ORDEN_7625;PARTNUMBER_902;80.0;1;2026-06-21;34560.0;109.58904109589041;34450.41095890411;315.36;1;1;109.58904109589041;109.58904109589041;1000020;1000020;4.394449154672439;4.705820998246624;10.450481157684562;20.0;5.756880805651217;0.017619252256123763;0.091754586;inicial;TorchGCN_prioridad_desde_GA
1170;ORDEN_7637;PARTNUMBER_1201;120.0;3;2026-07-18;63360.0;4737.933046834096;58622.06695316591;13.37292008428388;3;2;1579.3110156113653;3397.6965732973126;1500020;1500040;4.795790545596741;8.463567293746683;11.056603809192042;12.372920084283882;2.6653458864258894;0.8801031370863773;0.84274244;inicial;TorchGCN_prioridad_desde_GA
1171;ORDEN_7638;PARTNUMBER_1477;176.0;2;2026-07-19;63360.0;1351.4133333333334;62008.58666666667;46.88424957575279;2;2;675.7066666666667;708.0;700020;700030;5.176149732573829;7.2096459298012014;11.056603809192042;20.0;3.868786631466276;0.4520842286205415;0.43874806;inicial;TorchGCN_prioridad_desde_GA
1172;ORDEN_7651;PARTNUMBER_3306;20.0;6;2026-06-30;43200.0;2050.5945567634076;41149.405443236596;21.06706070076841;6;5;341.76575946056795;805.5555555555555;800020;1200020;3.044522437723423;7.626372602344996;10.673618922112436;20.0;3.0940860306457174;0.6321443919209282;0.6339141;inicial;TorchGCN_prioridad_desde_GA
1173;ORDEN_7653;PARTNUMBER_3123;25.0;1;2026-07-15;59040.0;300.0;58740.0;196.8;1;1;300.0;300.0;1300020;1300020;3.258096538021482;5.707110264748875;10.98598739680029;20.0;5.287256419188612;0.1340782122905028;0.07781327;inicial;TorchGCN_prioridad_desde_GA
1174;ORDEN_7660;PARTNUMBER_1106;30.0;6;2026-07-19;63360.0;1352.1412730262662;62007.85872697373;46.8590089393486;6;5;225.35687883771106;1115.670684790972;900020;1300020;3.4339872044851463;7.2101840373735175;11.056603809192042;20.0;3.8682593747720633;0.45294370434035236;0.5114949;inicial;TorchGCN_prioridad_desde_GA
1175;ORDEN_7681;PARTNUMBER_4421;200.0;5;2026-06-30;43200.0;2146.0297150924875;41053.97028490751;20.130196565399473;5;5;429.2059430184975;1181.3238327395463;800020;1200020;5.303304908059076;7.671840638068281;10.673618922112436;19.130196565399473;3.0507031342538617;0.6471852170176192;0.6008769;inicial;TorchGCN_prioridad_desde_GA
1176;ORDEN_7685;PARTNUMBER_4423;340.0;1;2026-06-15;27360.0;740.0;26620.0;36.972972972972975;1;1;740.0;740.0;800020;800020;5.831882477283517;6.608000625296087;10.216873920776164;20.0;3.6368746691236216;0.2724538031800602;0.2639884;inicial;TorchGCN_prioridad_desde_GA
1177;ORDEN_7686;PARTNUMBER_3781;20.0;5;2026-08-01;77760.0;332.3929428607521;77427.60705713925;233.93998479858115;5;5;66.47858857215041;214.74588403722265;800020;1200020;3.044522437723423;5.809321802908359;11.261395299133936;20.0;5.459330097692329;0.14052428018908467;0.14114541;inicial;TorchGCN_prioridad_desde_GA
1178;ORDEN_7687;PARTNUMBER_109;46.0;6;2026-08-01;77760.0;1085.4494025100007;76674.55059749;71.63853038215069;6;4;180.90823375166678;460.90534979423865;800010;1200020;3.8501476017100584;6.990670229362219;11.261395299133936;20.0;4.285495502565122;0.3734422002578427;0.48686594;inicial;TorchGCN_prioridad_desde_GA
1179;ORDEN_7689;PARTNUMBER_4424;12.0;1;2026-05-30;12960.0;16.43835616438356;12943.561643835616;788.4000000000001;1;1;16.43835616438356;16.43835616438356;1400020;1400020;2.5649493574615367;2.8586721574090155;9.469700127423375;20.0;6.671273163228747;0.0008594757198109154;-0.091769785;inicial;TorchGCN_prioridad_desde_GA
1180;ORDEN_7698;PARTNUMBER_902;114.0;1;2026-06-21;34560.0;156.16438356164383;34403.83561643836;221.30526315789476;1;1;156.16438356164383;156.16438356164383;1000020;1000020;4.74493212836325;5.0572922866507515;10.450481157684562;20.0;5.4040514966138335;0.028362698753760206;0.09918228;inicial;TorchGCN_prioridad_desde_GA
1181;ORDEN_7700;PARTNUMBER_4431;12.0;3;2026-06-06;20160.0;807.9713263527556;19352.028673647244;24.951380503815383;3;2;269.32377545091856;503.2518501906256;1000020;1000040;2.5649493574615367;6.695763473108676;9.911505324129712;20.0;3.2562248068025044;0.2973785990545767;0.29284173;inicial;TorchGCN_prioridad_desde_GA
1182;ORDEN_7701;PARTNUMBER_4432;16.0;1;2026-06-22;34560.0;43.63636363636364;34516.36363636364;791.9999999999999;1;1;43.63636363636364;43.63636363636364;800020;800020;2.833213344056216;3.79854885499615;10.450481157684562;20.0;6.675823221634848;0.004297378599054577;-0.035513103;inicial;TorchGCN_prioridad_desde_GA
1183;ORDEN_7703;PARTNUMBER_135;200.0;1;2026-06-29;41760.0;273.972602739726;41486.02739726027;152.424;1;1;273.972602739726;273.972602739726;1000020;1000020;5.303304908059076;5.616671466302535;10.639718168629964;20.0;5.033205330411326;0.1259131929522991;0.09762831;inicial;TorchGCN_prioridad_desde_GA
1184;ORDEN_7705;PARTNUMBER_4327;20.0;3;2026-06-30;43200.0;1267.4572700536646;41932.54272994633;34.083989275765404;3;2;422.4857566845549;657.9543939191893;900020;900040;3.044522437723423;7.145556693059014;10.673618922112436;20.0;3.557744880416001;0.0700472711645896;0.5032761;inicial;TorchGCN_prioridad_desde_GA
1185;ORDEN_7711;PARTNUMBER_4435;15.0;7;2026-06-16;28800.0;548.2352941176471;28251.764705882353;52.532188841201716;7;5;78.31932773109243;207.14285714285714;900020;1300020;2.772588722239781;6.30852693642771;10.268165387743457;20.0;3.9802831335600084;0.2011173184357542;0.113659754;inicial;TorchGCN_prioridad_desde_GA
1186;ORDEN_7712;PARTNUMBER_1590;21.0;6;2026-06-23;36000.0;1238.0787330316743;34761.921266968326;29.077310706926582;9;7;206.34645550527907;805.3846153846155;900020;2700020;3.091042453358316;7.122123425237061;10.491301994830229;20.0;3.403771090394861;0.42200257842715944;0.4275635;inicial;TorchGCN_prioridad_desde_GA
1187;ORDEN_7713;PARTNUMBER_1253;24.0;6;2026-07-28;72000.0;8494.608773698757;63505.391226301246;8.475964216613294;6;3;1415.768128949793;2638.444444444445;800010;800060;3.2188758248682006;9.047304694128004;11.184435286790631;7.475964216613294;2.2487585100772196;0.9488611946712505;0.91899645;inicial;TorchGCN_prioridad_desde_GA
1188;ORDEN_7715;PARTNUMBER_2429;30.0;6;2026-06-20;34560.0;1839.4957983193278;32720.504201680673;18.78775696665144;8;5;306.5826330532213;1457.142857142857;1000020;1400020;3.4339872044851463;7.51779026991472;10.450481157684562;17.78775696665144;2.9850634114349477;0.5861624409110443;0.6411319;inicial;TorchGCN_prioridad_desde_GA
1189;ORDEN_7717;PARTNUMBER_2856;30.0;3;2026-06-20;34560.0;1924.7739519657405;32635.22604803426;17.955355206622798;3;2;641.5913173219135;1348.4123531970424;1000020;1000040;3.4339872044851463;7.563083218889463;10.450481157684562;16.955355206622798;2.9420864882610784;0.6012032660077353;0.6140415;inicial;TorchGCN_prioridad_desde_GA
1190;ORDEN_7718;PARTNUMBER_507;60.0;3;2026-05-23;5760.0;2320.123280605363;3439.876719394637;2.4826266983955736;3;3;773.3744268684544;1484.0305409183782;1000020;1000040;4.110873864173311;7.749806520161312;8.658866349732383;1.4826266983955738;1.2477868074588714;0.6819939836699613;0.6673056;inicial;TorchGCN_prioridad_desde_GA
1191;ORDEN_7722;PARTNUMBER_3410;11.0;5;2026-06-30;43200.0;225.54453500932925;42974.45546499067;191.5364519836985;5;5;45.108907001865845;150.25041736227044;800020;1200020;2.4849066497880004;5.422941548153152;10.673618922112436;20.0;5.2602854967555945;0.10571551353674259;0.19124237;inicial;TorchGCN_prioridad_desde_GA
1192;ORDEN_7723;PARTNUMBER_2689;8.0;6;2026-06-10;23040.0;708.8235294117648;22331.176470588234;32.504564315352695;6;5;118.13725490196077;590.0;900020;1300020;2.1972245773362196;6.5650163890173845;10.045030516645731;20.0;3.5116816777695585;0.26428878384185645;0.2724721;inicial;TorchGCN_prioridad_desde_GA
1193;ORDEN_7724;PARTNUMBER_660;35.0;5;2026-08-01;77760.0;465.0448081631668;77294.95519183684;167.2096938510857;5;5;93.00896163263336;276.80951404551973;800020;1200020;3.58351893845611;6.144281784359645;11.261395299133936;20.0;5.125211378762119;0.1654490760636012;0.15736479;inicial;TorchGCN_prioridad_desde_GA
1194;ORDEN_7725;PARTNUMBER_2307;30.0;3;2026-06-24;37440.0;1693.0454497286248;35746.95455027137;22.113995820963453;3;3;564.348483242875;1366.1498427843435;1000020;1000040;3.4339872044851463;7.434874704680082;10.530521639636548;20.0;3.140438313752137;0.5487752470992694;0.5426576;inicial;TorchGCN_prioridad_desde_GA
1195;ORDEN_7729;PARTNUMBER_2004;30.0;3;2026-08-01;77760.0;510.48948215560176;77249.51051784439;152.32439201616705;3;2;170.16316071853393;205.78420467185762;900020;900040;3.4339872044851463;6.237327022434618;11.261395299133936;20.0;5.032555886176724;0.18650623119896864;0.17133795;inicial;TorchGCN_prioridad_desde_GA
1196;ORDEN_7730;PARTNUMBER_3103;199.0;4;2026-06-06;20160.0;7555.461764705882;12604.538235294118;2.668268416653788;4;2;1888.8654411764705;3185.25;1000020;1000050;5.298317366548036;8.93015833907623;9.911505324129712;1.6682684166537882;1.2997197296486294;0.9372582724538032;0.9100611;inicial;TorchGCN_prioridad_desde_GA
1197;ORDEN_7743;PARTNUMBER_1203;10.0;6;2026-07-24;69120.0;3377.2842977562013;65742.7157022438;20.46614791829101;6;5;562.8807162927002;2455.7260920897284;900020;1300030;2.3978952727983707;8.12512325538829;11.143613870965876;19.466147918291014;3.06647717885321;0.8091963902019768;0.8346294;inicial;TorchGCN_prioridad_desde_GA
1198;ORDEN_7744;PARTNUMBER_2789;24.0;6;2026-06-13;27360.0;9090.019510776263;18269.980489223737;3.009894529661304;6;3;1515.0032517960437;2633.4666666666667;800010;800060;3.2188758248682006;9.115042338283482;10.216873920776164;2.009894529661304;1.38876493914248;0.9626128061882252;0.9544656;inicial;TorchGCN_prioridad_desde_GA
